Alignment ID	Average Rt(min)	Average Mz	Adduct type	Fill %	S/N average	MS1 isotopic spectrum	MS/MS spectrum	NC	NC	NC	NC	NC	NC	NC	UC	UC	UC	UC	UC	UC	UC	CS	CS	CS	CS	CS	CS	CS
392	11.856	112.98335	[M-H]-	0.048	64.18	112.98335:11079 113.9867:640 114.99006:90		2.9909E-05	2.60304E-05	8.94954E-06	3.14758E-05	7.05026E-05	4.77382E-05	8.18826E-05	2.42987E-05	1.05893E-05	1.49331E-05	1.1625E-05	3.09789E-06	7.89508E-06	1.85138E-06	1.2055E-06	1.6788E-05	1.79959E-05	2.07402E-05	1.90993E-06	3.26732E-06	0.000109952
393	15.056	112.98338	[M-H]-	0.032	22.1	112.98338:11581 113.98673:382 114.99009:144		1.05173E-05	3.65812E-05	1.37483E-05	7.77359E-06	0.000204426	7.32524E-05	8.87024E-05	7.97199E-06	7.06629E-05	2.87478E-05	2.29692E-05	3.52264E-06	2.89033E-05	1.11435E-05	2.74022E-05	3.74497E-05	2.2223E-05	1.05547E-05	1.58247E-05	3.04006E-06	3.23109E-05
394	19.627	112.98345	[M-H]-	0.016	73.68	112.98345:7181 113.9868:0 114.99016:0		0.000112316	0.00011026	7.75453E-05	4.53407E-05	0.000190413	6.55717E-05	0.000233953	4.03606E-05	0.00012319	2.72013E-05	6.36625E-05	6.5567E-05	1.65778E-05	5.52869E-05	3.64488E-05	4.2669E-05	3.1544E-05	0.000142068	2.37541E-05	1.76384E-05	4.94132E-05
395	13.247	112.98348	[M-H]-	0.032	10.85	112.98348:6115 113.98683:26 114.99019:26	41.99838:3 44.99656:44 68.97948:4 68.99474:103	1.65141E-05	1.22077E-05	6.21236E-06	6.3008E-06	5.03418E-05	5.41682E-06	5.97136E-05	2.31479E-06	1.5458E-05	1.48427E-05	1.37857E-06	8.49758E-06	1.40414E-06	3.32744E-06	1.94395E-05	1.19524E-05	1.4965E-05	9.55602E-06	5.51172E-06	4.13249E-06	1.54863E-05
396	1.156	112.98349	[M+FA-H]-	1	440.46	112.98402:39390 113.98737:1209 114.99073:242	44.99719:3345	0.000590571	0.000480715	0.000597575	0.000579454	0.000613817	0.000445633	0.000389253	0.000476796	0.000476728	0.000403124	0.000437749	0.000451336	0.000381163	0.00049864	0.000426205	0.000457215	0.000471663	0.000453217	0.000302838	0.000352428	0.000471985
397	7.132	112.98351	[M-H]-	0.032	56.59	112.98261:3540 113.98596:170 114.98932:100	44.99051:6 44.99804:49 68.99321:83	4.17358E-06	5.72716E-06	5.46396E-06	3.47716E-06	2.39399E-06	2.39812E-05	4.11149E-06	2.81287E-06	7.37211E-07	1.55972E-06	1.50157E-06	1.933E-06	1.36898E-06	2.79848E-06	3.1471E-06	1.81072E-06	7.70695E-07	1.06862E-06	9.31966E-07	2.38221E-06	1.09841E-06
398	19.089	112.98351	[M-H]-	0.016	39.92	112.98351:25246 113.98686:0 114.99022:0		7.80532E-05	0.000109278	6.36273E-05	6.5866E-05	9.66937E-05	0.000173167	0.000408573	1.47931E-05	1.89695E-05	4.14307E-05	1.93928E-05	5.46252E-05	2.99535E-05	5.96168E-05	3.83136E-05	1.86644E-05	1.88081E-05	8.69386E-05	8.80598E-05	6.47882E-06	1.61605E-05
399	12.255	112.98354	[M-H]-	0.063	11.04	112.98354:4001 113.98689:130 114.99025:26		6.37092E-06	3.71605E-06	6.0114E-06	1.49187E-05	1.83279E-05	1.37729E-05	5.04897E-05	4.55879E-06	3.15594E-05	8.39644E-06	2.20014E-06	2.95037E-06	1.63856E-06	3.47857E-06	2.37046E-06	2.50716E-06	2.94265E-06	3.89402E-06	1.90482E-06	3.25735E-06	3.85326E-06
400	12.91	112.98356	[M-H]-	0.016	8.59	112.98356:7640 113.98691:249 114.99027:66		3.16846E-05	3.10972E-05	2.82415E-05	1.45184E-05	7.37594E-05	1.58441E-05	0.000116539	1.08399E-05	3.90748E-06	7.28015E-06	2.68519E-06	1.8745E-06	8.21389E-06	3.10578E-06	9.07433E-06	9.5477E-06	7.6317E-06	5.18084E-06	1.10575E-06	4.08266E-06	8.64586E-06
401	14.591	112.98357	[M-H]-	0.063	29.36	112.98357:5591 113.98692:66 114.99028:33	41.00241:3 44.99614:49 68.98221:9 68.99407:97 69.00763:4	1.07996E-05	6.49559E-06	8.40557E-06	1.10788E-05	7.2663E-06	7.50122E-06	3.73842E-05	5.56545E-06	3.62614E-06	5.22185E-06	4.34922E-06	2.66042E-06	3.49747E-06	2.23173E-06	4.30353E-06	5.59774E-06	2.71949E-06	1.08568E-05	2.58122E-06	1.836E-06	4.8936E-06
402	10.036	112.98362	[M-H]-	0.016	12.16	112.98362:1668 113.98697:39 114.99033:39		4.17188E-05	2.99235E-05	3.55729E-05	3.57691E-05	2.30478E-05	2.82239E-05	4.27624E-05	3.22445E-06	1.34886E-05	1.62722E-05	1.17178E-05	8.52811E-06	1.2213E-05	1.41536E-05	2.96575E-06	1.17684E-05	9.731E-07	2.92332E-06	5.8167E-06	1.19828E-05	7.90096E-06
403	22.42	112.98363	[M-H]-	0.016	144.28	112.98363:28258 113.98698:388 114.99034:0	41.9978:3 44.99733:7 68.99402:245 69.68803:3	1.1633E-06	2.3533E-06	1.03251E-06	1.98248E-06	3.53908E-06	0.000145824	5.60331E-07	1.04074E-06	5.60072E-07	5.55939E-07	3.13311E-07	6.84181E-07	2.22694E-07	8.48862E-07	4.30993E-07	7.77902E-07	0	1.04064E-06	0	0	0
404	10.875	112.9837	[M-H]-	0.048	50.79	112.9837:11114 113.98705:357 114.99041:68		1.47079E-05	3.19677E-06	6.16732E-06	3.60224E-06	5.31348E-06	1.26779E-05	3.30452E-06	4.01876E-06	2.36272E-06	2.73557E-06	1.10471E-06	1.80075E-06	1.19786E-06	2.24432E-06	2.53902E-06	1.37972E-06	2.29133E-06	1.82672E-06	1.57429E-06	2.02638E-05	2.61598E-06
405	3.405	112.9837	[M-H]-	0.032	25.61	112.9837:5571 113.98705:170 114.99041:20		3.98991E-06	8.03244E-06	1.22792E-05	4.80924E-06	7.88912E-06	1.00658E-05	4.21613E-05	2.29906E-06	4.27478E-06	1.32366E-06	2.56219E-06	1.62271E-06	1.84015E-06	1.84886E-06	2.57785E-05	2.83566E-06	6.20189E-07	8.0566E-07	1.34428E-06	1.76822E-06	1.52136E-05
406	18.416	112.98374	[M-H]-	0.016	22.71	112.98374:2040 113.98709:0 114.99045:0		9.25706E-05	6.3443E-05	5.35032E-05	7.4587E-05	9.00405E-05	9.32046E-05	0.000231932	2.10821E-05	3.18876E-05	2.31332E-05	5.26711E-05	1.3297E-05	2.51808E-05	2.38714E-05	3.08587E-05	3.3936E-05	2.32065E-05	5.4438E-05	2.10314E-05	2.15316E-05	2.77935E-05
407	19.92	112.9838	[M-H]-	0.032	207.03	112.9838:80533 113.98715:2091 114.99051:0		0.000126735	2.57602E-05	0.000133505	9.55939E-05	9.31741E-05	0.001029726	0.000197091	6.52728E-05	1.11832E-05	4.93991E-05	4.33808E-05	6.97128E-05	6.20613E-05	3.39293E-05	2.60538E-05	3.10767E-05	2.09489E-05	0.000225227	0.000110587	2.52614E-05	7.53735E-06
408	14.31	112.98381	[M-H]-	0.063	10.8	112.98381:4152 113.98716:56 114.99052:28		1.23575E-05	8.85489E-06	1.72165E-05	2.70731E-05	4.15866E-05	2.13849E-05	1.53516E-05	2.56383E-06	4.25915E-06	3.69302E-06	1.67795E-06	2.76979E-06	4.85473E-06	2.77077E-06	4.19258E-06	3.73183E-06	3.83272E-06	2.63518E-06	1.94912E-06	3.81752E-06	3.57298E-06
409	18.057	112.98383	[M-H]-	0.111	30.7	112.98367:3364 113.98702:0 114.99038:0	41.00575:10 44.9969:60 68.99589:90	0.000124878	5.53986E-05	8.76556E-05	5.91462E-05	0.000154156	0.00026811	7.95024E-05	0.000128375	9.6012E-05	8.67154E-05	3.25751E-05	4.77198E-05	8.27929E-05	6.31156E-05	5.49047E-05	6.2876E-05	4.22767E-05	7.97324E-05	5.01711E-05	3.29842E-05	4.05199E-05
410	18.797	112.98383	[M-H]-	0.016	96.81	112.98383:8329 113.98718:0 114.99054:0		0.000182539	5.7998E-05	3.28392E-05	4.61568E-05	0.000145417	7.20756E-05	0.000101454	2.31321E-05	5.95813E-05	3.35262E-05	8.08458E-05	4.87753E-05	4.81722E-05	1.17178E-05	8.92988E-05	7.61556E-05	3.21305E-05	0.000287942	3.17295E-05	7.19668E-05	2.13066E-05
411	13.751	112.98389	[M-H]-	0.016	14.87	112.98389:2449 113.98724:66 114.9906:88		1.60889E-05	7.11693E-06	3.64565E-05	3.7367E-06	4.40195E-05	5.67169E-05	0.000123292	1.04388E-05	1.1824E-05	1.73488E-05	1.16737E-06	2.31732E-05	1.42032E-05	7.78334E-06	2.80146E-06	1.68773E-05	7.61873E-06	9.67072E-06	1.57156E-05	9.22784E-06	2.16904E-06
412	17.055	112.98392	[M-H]-	0.079	46.16	112.98392:12850 113.98727:891 114.99063:0		0.000106108	9.07191E-05	7.25595E-05	5.5472E-05	0.00012501	7.18065E-05	0.000140871	5.70544E-05	3.79651E-05	3.57124E-05	3.71262E-05	0.000108416	3.37557E-05	4.71937E-05	3.45243E-05	3.93208E-05	3.48266E-05	4.8183E-05	9.31575E-05	2.70376E-05	4.09416E-05
413	10.388	112.98392	[M-H]-	0.048	19.92	112.98392:10195 113.98727:233 114.99063:0		7.04781E-06	1.05688E-05	7.35574E-06	3.22388E-06	8.85158E-05	1.2079E-05	1.51529E-05	1.65155E-06	2.57633E-06	5.60571E-06	2.13748E-06	2.15174E-06	2.8036E-06	1.88412E-06	2.83986E-06	2.61228E-06	1.73082E-06	5.06895E-06	1.15346E-06	7.04298E-06	1.47969E-06
414	13.452	112.98396	[M-H]-	0.016	8.81	112.98396:4830 113.98731:44 114.99067:0		4.83109E-05	1.51704E-05	2.56255E-05	3.33801E-05	8.05878E-05	7.65241E-05	0.000100644	7.08854E-06	1.82349E-06	1.23696E-05	8.8609E-06	6.5951E-06	1.459E-05	8.91431E-06	1.37427E-05	2.02596E-05	1.476E-05	6.30541E-06	2.42788E-06	1.45704E-05	4.84057E-06
415	1.32	112.98399	[M-H]-	0.794	48.05	112.98399:11419 113.98734:121 114.9907:0		0.00028761	0.000213781	0.000232154	0.00019423	0.00012002	0.000144196	0.000160355	0.000135681	0.000136606	0.000119613	0.000121416	0.000127217	0.000114448	0.00014209	0.000166513	0.000153523	0.000105782	0.000103273	7.24378E-05	0.000103579	0.000117004
416	14.694	112.98403	[M-H]-	0.032	10.74	112.98403:5086 113.98738:159 114.99074:0		2.77763E-05	5.82021E-06	1.13021E-05	3.62726E-06	9.71056E-05	4.00786E-06	9.1152E-05	1.92287E-05	2.78864E-05	9.97821E-06	1.25673E-05	3.1742E-06	1.99838E-05	7.72288E-06	3.65704E-06	2.58574E-05	2.64943E-06	2.59406E-05	2.35292E-06	1.05814E-05	1.67488E-05
417	3.66	112.98422	[M-H]-	0.016	11.66	112.98422:1700 113.98757:0 114.99093:0		5.8369E-06	5.24089E-06	2.53068E-05	1.63789E-05	5.43675E-06	2.47912E-05	2.03132E-05	6.95484E-06	7.92177E-06	3.2165E-06	2.32778E-06	5.14026E-06	2.30898E-06	4.26446E-06	2.64741E-05	2.09981E-06	3.83012E-06	3.65345E-06	8.4337E-07	2.22473E-06	1.17416E-06
418	8.314	112.98445	[M-H]-	0.016	3.52	112.98445:3037 113.9878:0 114.99116:0		7.9424E-06	6.42355E-06	3.69346E-06	2.89555E-06	2.16043E-06	2.60419E-06	1.37233E-05	1.90845E-06	2.8733E-06	1.23542E-06	1.32751E-06	2.27637E-06	1.27053E-06	1.24181E-06	1.41886E-06	1.44543E-06	1.80607E-06	2.19039E-06	1.16538E-06	1.87986E-06	2.17409E-06
419	9.051	112.98476	[M-H]-	0.032	14.36	112.98476:5576 113.98811:201 114.99147:22		1.11738E-05	1.00375E-05	7.10281E-06	1.32989E-05	1.26901E-05	2.77147E-05	1.83137E-05	4.90483E-06	1.14619E-06	9.35389E-07	2.70376E-06	8.53828E-06	6.53548E-06	1.28211E-06	3.63357E-06	4.05245E-06	2.34323E-06	3.10515E-06	9.03002E-07	1.67453E-06	9.87304E-07
420	0.917	112.98482	[M-H]-	0.032	18.93	112.98486:3405 113.98821:69 114.99157:46	44.85147:3 44.99643:29 59.57944:1 68.99391:39	2.95246E-06	2.77953E-06	3.36084E-06	2.54846E-06	2.23179E-06	1.85222E-06	2.30598E-06	3.67797E-06	1.46921E-06	1.11629E-06	1.92396E-06	1.39634E-06	1.22364E-06	1.50377E-06	1.43316E-05	2.25224E-06	2.79474E-06	2.44216E-06	9.76605E-06	1.29377E-06	1.50494E-06
421	23.852	112.98483	[M-H]-	0.016	336.7	112.98483:64873 113.98818:693 114.99154:0		1.23813E-06	1.95408E-06	3.06287E-06	4.38711E-06	5.66058E-06	0.000182583	2.61727E-06	3.6334E-06	1.91467E-06	1.445E-06	8.33175E-07	3.69814E-06	7.73568E-08	0	0	0	0	0	0	0	0
422	24.15	112.98491	[M-H]-	0.016	21.29	112.98491:2471 113.98826:20 114.99162:0	68.98462:4 68.99479:26	0	3.49693E-06	0	0	0	7.91547E-09	0	0	0	0	0	0	6.4464E-07	0	0	0	0	0	6.4965E-06	0	0
423	11.375	112.98493	[M-H]-	0.032	6.26	112.98493:4446 113.98828:81 114.99164:0	44.99813:37 68.9942:56	3.262E-06	3.57497E-06	6.5623E-06	3.94308E-06	3.71814E-05	3.61737E-06	1.00644E-05	2.63199E-06	2.13348E-06	2.60541E-06	2.92424E-06	2.53071E-06	1.14863E-06	2.54155E-06	2.53902E-06	1.88694E-06	1.97993E-06	8.09017E-06	1.66459E-06	2.62343E-06	1.82058E-06
424	16.378	112.985	[M-H]-	0.016	37.84	112.985:5155 113.98835:0 114.99171:0		5.35491E-05	6.10837E-05	7.51096E-05	0.00011	0.000156757	3.5084E-05	0.000159225	8.33611E-05	6.67554E-05	5.48769E-05	4.49311E-05	2.92774E-05	3.0216E-05	5.09066E-05	6.49989E-05	5.69498E-05	4.7098E-05	0.000169591	6.53194E-05	2.74523E-05	3.70656E-05
425	17.621	112.98502	[M-H]-	0.175	38.02	112.98502:9685 113.98837:112 114.99173:0		7.78899E-05	0.000108558	0.000126575	0.000100781	0.000192456	0.000103769	0.000205467	8.80195E-05	8.68581E-05	6.42837E-05	4.13315E-05	2.16013E-05	6.70777E-05	7.03498E-05	6.65735E-05	6.3604E-05	6.96402E-05	7.59782E-05	2.88262E-05	5.02597E-05	8.28427E-05
426	24.006	112.98605	[M-H]-	0.016	7.33	112.98605:2140 113.9894:0 114.99276:0		1.91502E-06	1.59088E-06	0	5.46277E-06	1.2476E-05	0	5.77093E-06	0	0	0	2.14444E-06	1.0072E-06	1.33616E-07	0	0	0	0	0	7.68233E-06	0	0
427	22.272	112.98637	[M-H]-	0.016	33.22	112.98637:5318 113.98972:0 114.99308:0		1.42861E-06	1.32373E-06	1.38245E-06	2.303E-05	8.92068E-07	1.77043E-06	2.13117E-07	5.37408E-07	3.07388E-07	5.64763E-07	3.50444E-07	5.06142E-07	6.09478E-07	6.04531E-07	7.46771E-07	5.09841E-07	0	5.48296E-07	0	0	0
428	1.316	113.02402	[M-H]-	0.206	54.77	113.02155:5261 114.0249:630 115.02826:0	41.00207:20 44.98824:21 44.99576:367 49.00634:10	6.27909E-05	4.13328E-05	4.99449E-05	7.10786E-05	3.76063E-05	4.33847E-05	4.83968E-05	4.33885E-05	3.84001E-05	4.1327E-05	3.40418E-05	4.24676E-05	5.18056E-05	4.40199E-05	1.39113E-05	5.59984E-05	3.51432E-05	3.70548E-05	2.54067E-05	2.86244E-05	2.5276E-05
429	1.42	114.02831	[M+FA-H]-	0.206	141.15	114.02872:1571 115.03207:264 116.03543:0	41.99794:60	2.07727E-05	1.90215E-05	2.4011E-05	2.43245E-05	1.90124E-05	1.38679E-05	1.58832E-05	1.47905E-05	2.15172E-05	1.5842E-05	1.4772E-05	2.66831E-05	1.75576E-05	1.20856E-05	1.69432E-05	2.12241E-05	1.67529E-05	1.7442E-05	9.73198E-06	1.39843E-05	1.47666E-05
430	1.492	114.05373	[M-H]-	0.762	177.41	114.05564:1293 115.05899:120 116.06235:60	68.99568:5 86.64393:5 114.04547:5 114.05418:5 114.05527:5 114.05963:5	2.05006E-05	1.93037E-05	2.24275E-05	2.11413E-05	2.00894E-05	1.58098E-05	1.33809E-05	1.62009E-05	1.85527E-05	1.66164E-05	1.33424E-05	2.35801E-05	1.5258E-05	1.62619E-05	1.68429E-05	2.28062E-05	2.05337E-05	1.8933E-05	1.04084E-05	1.31072E-05	1.40495E-05
431	23.619	114.93229	[M-H]-	0.095	265.56	114.93229:9059 115.93564:6825 116.939:317414		8.54445E-06	3.45791E-06	1.29375E-05	1.67917E-06	4.65173E-06	1.37149E-05	2.94054E-06	5.32348E-05	5.54081E-05	4.46185E-05	2.57379E-06	6.98933E-06	6.82146E-07	0	0	0	0	0	0	0	0
432	23.872	114.93237	[M-H]-	0.048	166.59	114.93237:6229 115.93572:5020 116.93908:196421	41.00366:3 81.93558:14 97.60545:4 97.91914:14 97.93024:297 98.32232:3 99.92396:16 114.91223:4 114.93301:30	1.5548E-05	1.12562E-05	3.4187E-05	4.72669E-05	1.01793E-05	1.60103E-05	2.02725E-05	1.94358E-05	1.61535E-05	7.02424E-06	2.14398E-05	1.73055E-05	9.86885E-07	0	0	0	0	0	0	0	0
433	23.291	114.93266	[M-H]-	0.349	833.02	114.93443:17133 115.93778:14092 116.94114:670034	56.67873:20 97.93115:937 99.92387:60 114.93517:80	0.000397681	0.000370315	0.000717214	0.000648954	0.000779654	9.51571E-05	0.000273202	8.70706E-05	7.12985E-05	8.06111E-05	0.000188546	0.000187115	4.26705E-05	5.09066E-06	3.52689E-06	4.03405E-06	0	4.20174E-06	0	0	0
434	23.403	114.93279	[M-2H]-	0.222	842.95	114.93233:12579 115.93568:11034 116.93904:481144	41.99689:6 81.93377:3 97.93016:83 99.9208:4 114.93169:7	1.1582E-05	0.00012567	1.4514E-05	3.84302E-06	2.00083E-05	0.000283659	4.83322E-05	0.000387728	0.000357618	0.000270085	3.40465E-06	4.65549E-05	0.000118077	1.21133E-05	0	0	0	0	0	0	0
435	23.145	114.93359	[M-H]-	0.333	287.59	114.93053:4788 115.93388:5917 116.93724:262273	81.93902:7 97.92983:313 97.94901:13 99.92149:13 101.1058:7 114.93243:47	0.000395759	0.000365074	5.73179E-05	6.47497E-05	4.09086E-05	1.49022E-05	1.98989E-05	1.05096E-05	7.18794E-05	8.06111E-05	7.57679E-05	1.37803E-05	4.21477E-06	2.16775E-05	6.46917E-06	5.21667E-06	0	1.22695E-05	0	0	0
436	0.532	114.93404	[M-H]-	0.079	91.34	114.93404:2860 115.93739:9118 116.94075:232367	79.04042:21 97.93188:631 99.92358:60 114.93384:60	1.84359E-06	1.64491E-06	1.24039E-06	1.75422E-06	5.38485E-07	6.09491E-07	6.94428E-07	1.87437E-06	2.65709E-07	2.31641E-07	5.70922E-07	5.08685E-08	3.8444E-07	2.10553E-05	2.00348E-05	2.43068E-05	5.70885E-08	2.39348E-05	1.75489E-07	7.57524E-07	3.78761E-08
437	24.126	114.93408	[M-H]-	0.016	256.89	114.93408:6179 115.93743:5495 116.94079:215776		2.72048E-05	5.19197E-05	0	0	0	0	0	0	0	0	0	0	2.29257E-06	0	0	0	0	0	0	0	0
438	1.08	114.98512	[M-H2O-H]-	0.27	65.58	114.98705:1223 115.9904:200 116.99376:230	42.00063:10 44.99753:40	4.86408E-06	1.86403E-06	6.03912E-06	8.18634E-06	2.05468E-05	6.57775E-06	1.26937E-05	2.62674E-06	1.54632E-05	6.30064E-06	6.81393E-06	8.69343E-06	5.30011E-06	3.06296E-06	6.2366E-06	3.82118E-06	1.30525E-06	2.3974E-06	2.38359E-06	1.21104E-05	1.00927E-05
439	1.727	114.99907	[M-H2O-H]-	0.714	61.16	115.00293:1421 116.00628:20 117.00964:20	32.99852:4 45.00868:4 46.99988:4 48.16444:4 68.99295:4	1.69971E-05	8.39564E-06	2.28399E-05	2.25765E-05	1.511E-05	2.15538E-05	1.25452E-05	1.23499E-05	9.15132E-06	9.26564E-06	5.67209E-06	8.96049E-06	9.25937E-06	7.85135E-06	7.664E-06	2.55814E-05	3.32255E-05	2.31264E-05	1.70378E-08	1.44408E-05	6.77478E-06
440	4.922	115.03572	[M-H]-	0.032	61.75	115.03572:2031 116.03907:46 117.04243:0	43.0001:1	9.52407E-08	2.88159E-07	4.15774E-08	6.87928E-08	5.5146E-08	1.68863E-07	3.35241E-08	1.12725E-07	6.77297E-08	4.85343E-08	4.40956E-08	7.88462E-08	4.92271E-08	6.80097E-08	4.48062E-08	5.7817E-08	2.85443E-08	2.12605E-07	3.23718E-08	1.41537E-07	1.6918E-07
441	3.835	115.03819	[M-H]-	0.079	92.04	115.04018:2378 116.04353:100 117.04689:0	44.99969:3 70.99758:1	3.91167E-07	1.0806E-07	2.07887E-07	2.18886E-07	8.10971E-08	1.0554E-07	1.53253E-07	8.38881E-08	1.12014E-07	8.16259E-08	3.48123E-08	2.08561E-07	1.38305E-07	3.27454E-08	1.02414E-07	1.62939E-07	1.08987E-07	1.48264E-07	1.02227E-07	4.58501E-08	8.08024E-08
442	4.783	115.03944	[M-H]-	0.079	83.2	115.03741:1772 116.04076:77 117.04412:22	31.99032:1 41.99558:1 41.99624:1 42.99705:1 43.01244:1 45.00255:1 59.01369:1	6.46276E-08	1.00255E-06	1.92988E-06	1.06316E-07	2.30316E-07	1.7414E-07	3.11295E-07	1.62533E-07	7.18195E-06	4.68577E-06	9.97954E-08	5.02072E-06	1.93626E-06	4.60955E-07	2.01415E-06	6.83292E-08	1.9981E-07	5.24378E-05	3.74831E-08	4.38567E-08	1.06053E-07
443	3.7	115.03944	[M-H]-	0.778	87.14	115.03934:1700 116.04269:20 117.04605:0	41.99961:1	3.75521E-05	3.433E-05	4.06003E-05	4.26171E-05	8.47302E-06	3.3617E-05	2.8814E-05	2.11581E-05	1.46765E-05	2.75079E-05	1.14115E-05	3.70043E-05	1.53096E-05	5.4433E-06	2.22495E-05	3.01069E-05	1.79362E-05	7.08869E-06	3.93232E-06	3.69114E-05	1.43424E-05
444	5.475	115.04015	[M-H]-	0.016	114.63	115.04015:3106 116.0435:92 117.04686:0	68.99451:3	1.05445E-07	7.50414E-08	5.89013E-08	8.44275E-08	5.83899E-08	8.44316E-08	4.07078E-08	3.93225E-08	4.94948E-08	3.52977E-08	3.71332E-08	9.66502E-08	2.10973E-08	8.3123E-08	2.77372E-08	1.83963E-08	4.02215E-07	1.03505E-07	2.89642E-08	7.57524E-08	4.54514E-08
445	4.448	115.04015	[M-H]-	0.016	93.71	115.04015:2576 116.0435:116 117.04686:21	44.99695:3	3.40145E-08	5.70315E-08	8.31548E-08	1.09443E-07	6.48777E-08	2.37464E-08	5.74699E-08	3.93225E-08	2.60499E-08	3.52977E-08	1.85666E-08	5.59554E-08	7.50127E-08	7.80853E-08	5.33408E-08	4.46768E-08	2.07595E-08	4.47589E-08	8.51889E-09	1.05655E-07	9.09027E-08
446	23.566	115.91624	[M-H]-	0.111	742.56	115.91624:15301 116.91959:423174 117.92295:31628		2.71504E-05	5.30393E-06	1.05052E-05	1.37898E-06	9.78031E-06	4.53978E-05	2.80884E-06	4.23897E-06	6.85398E-05	5.64013E-05	8.93517E-06	1.21423E-05	0.000162128	0	0	0	0	0	0	0	0
447	23.755	115.91743	[M-2H]-	0.032	790.27	115.91743:13769 116.92078:206220 117.92414:24647		1.45616E-05	8.38963E-06	8.90761E-05	1.64821E-05	4.3468E-06	3.14481E-05	3.42185E-06	2.2752E-05	2.17412E-05	1.62546E-05	3.81775E-06	1.03289E-05	1.50494E-06	0	0	0	0	0	0	0	0
448	23.109	115.91889	[M-2H]-	0.54	890.4	115.91984:5166 116.92319:99537 117.92655:9423	82.15855:3 83.92943:11 99.92418:281 115.91955:26	1.73474E-07	4.20982E-05	0.000246952	8.41743E-05	5.89154E-05	1.17149E-05	2.63954E-05	2.03219E-05	0.000138562	0.000157767	0.000114389	5.08685E-08	0	7.55664E-08	5.435E-05	4.61065E-05	0	6.33031E-05	0	0	0
449	23.372	115.91897	[M-H]-	0.317	2049.3	115.91741:5076 116.92076:43628 117.92412:3525	58.02876:7 86.78089:7 99.91156:20 99.92278:127 101.99218:7 115.91908:13	0.000301726	0.000107853	1.52104E-05	4.04314E-06	2.21363E-05	0.000387715	0.000132894	0.000515319	0.000443153	0.000379011	0.000226187	0.000298756	1.00986E-05	2.80603E-06	0	0	0	0	0	0	0
450	23.891	115.9192	[M-2H]-	0.079	543.65	115.9192:9882 116.92255:255809 117.92591:17164		2.49803E-05	5.32494E-06	4.88846E-05	0.000126447	8.36597E-06	1.48204E-05	7.0767E-05	2.05001E-05	2.06966E-05	1.82004E-05	2.9117E-05	2.72986E-05	9.82197E-07	0	0	0	0	0	0	0	0
451	0.53	115.9192	[M-2H]-	0.095	578.67	115.9192:9970 116.92255:204237 117.92591:24820		9.24175E-06	7.07491E-06	6.09455E-06	5.34395E-06	2.97464E-06	3.32186E-06	2.50473E-06	4.49588E-06	2.06836E-06	1.36337E-06	2.25352E-06	9.91936E-08	2.44026E-06	8.04606E-05	4.25766E-05	7.00716E-05	4.33354E-07	5.18868E-05	1.8963E-06	1.85195E-06	4.11587E-06
452	24.043	115.9193	[M-H]-	0.048	444.7	115.9193:8834 116.92265:221912 117.92601:18555		3.28274E-05	6.84948E-05	0	0	3.37299E-05	0	1.19992E-05	0	0	0	1.14718E-05	2.33741E-05	9.89229E-07	0	0	0	0	0	0	0	0
453	23.26	115.92013	[M-H]-	0.365	1558.25	115.92013:46789 116.92348:1178779 117.92684:94389	82.53996:7 83.92853:107 99.90903:35 99.92432:2590 100.49516:13 115.9198:80	0.000609207	0.000549069	0.001010972	0.000777143	0.00109022	0.000165742	0.000155846	1.94778E-05	0.000138838	0.000157154	4.31673E-06	0.000189849	9.56575E-05	9.10827E-06	1.03566E-05	2.96838E-05	0	2.78624E-06	0	0	0
454	1.941	116.03239	[M-H]-	0.032	254.11	116.03239:4015 117.03574:182 118.0391:0	54.03629:20 74.02152:60	2.347E-07	9.00497E-08	1.00479E-07	2.37648E-07	2.53023E-07	2.34825E-07	4.35813E-07	1.16133E-06	8.33596E-08	1.50015E-07	2.87782E-07	1.65323E-07	4.94919E-05	9.06797E-08	1.36915E-05	3.71291E-05	3.37341E-07	3.63666E-08	1.76971E-05	3.05003E-07	1.18679E-07
455	1.835	116.03426	[M-H]-	0.238	188.6	116.03426:3473 117.03761:0 118.04097:0	72.04382:20	4.24978E-05	3.56297E-05	5.19371E-05	4.10224E-05	5.06467E-05	3.17648E-05	4.45511E-05	2.96833E-05	3.07467E-05	2.69983E-05	3.76994E-05	2.03474E-08	4.90442E-05	2.58865E-05	1.39561E-05	3.71291E-05	3.11444E-05	3.08221E-05	1.87416E-08	1.897E-05	3.04448E-05
456	7.579	116.04758	[M-H]-	0.698	142.58	116.04895:1368 117.0523:252 118.05566:0	116.05299:15	0	1.4537E-05	2.67758E-05	3.32426E-05	2.75308E-05	2.64297E-05	2.67618E-05	1.60882E-05	1.59217E-05	1.90475E-05	1.05644E-05	1.479E-05	1.80757E-05	1.32821E-05	1.21019E-05	2.9492E-05	3.0711E-05	2.42873E-05	1.19452E-05	1.17237E-05	1.28223E-05
457	7.914	116.0479	[M-H]-	0.016	169.77	116.0479:3046 117.05125:235 118.05461:0	116.02763:7	0	9.00497E-09	0	9.38084E-09	0	4.74928E-08	3.83133E-08	1.0486E-08	0	0	1.16041E-08	7.63028E-09	1.17207E-08	0	8.53452E-09	2.10244E-08	1.81645E-08	1.39872E-08	0	1.59479E-08	0
