Alignment ID	Average Rt(min)	Average Mz	Adduct type	Fill %	S/N average	MS1 isotopic spectrum	MS/MS spectrum	NC	NC	NC	NC	NC	NC	NC	UC	UC	UC	UC	UC	UC	UC	CS	CS	CS	CS	CS	CS	CS
2644	13.124	828.08221	[M+H]+	0.127	113.88	828.08221:3010 829.08556:660 830.08892:0		2.51021E-06	6.50385E-06	1.81256E-06	3.60844E-06	3.1279E-06	2.22722E-06	1.52565E-06	1.44751E-06	4.15888E-06	3.31327E-06	2.06855E-06	5.13357E-06	2.48655E-06	2.06439E-06	1.37014E-05	3.36388E-06	4.68597E-06	2.51089E-06	5.19938E-06	7.35602E-06	6.32085E-06
2645	13.128	828.41986	[M+H]+	0.048	37.25	828.41986:1974 829.42321:300 830.42657:0		1.63192E-06	3.59889E-06	1.08137E-06	2.79231E-06	2.35497E-06	1.46135E-06	8.21507E-07	7.47995E-07	2.8052E-06	2.19271E-06	1.11717E-06	3.6E-06	1.74627E-06	1.3177E-06	9.17259E-06	2.80774E-06	3.59075E-06	1.98405E-06	4.15536E-06	5.3261E-06	4.3636E-06
2646	18.294	828.54382	[M+H]+	0.016	25.25	828.54382:3086 829.54717:1375 830.55053:1237	645.48364:162 769.47375:160 828.53186:104 828.54944:274	0	0	0	4.05276E-07	1.74195E-06	1.28673E-05	1.86552E-05	3.76075E-06	1.48252E-05	0	1.43744E-06	1.12278E-05	1.41637E-05	4.04497E-05	3.46323E-06	1.54045E-05	8.5101E-06	6.66955E-06	5.16142E-06	0	2.2702E-06
2647	21.67	828.54626	[M+H]+	0.857	135.87	828.54626:24415 829.54961:12411 830.55297:13141	41.03646:3 86.09865:120 146.98386:71 184.07617:117 513.23688:6 572.31079:6 623.50604:37 645.40137:6 645.48175:826 769.435:23 769.47461:1628 770.45416:6 828.47693:14 828.54449:3553 828.65613:9	2.39707E-07	4.22639E-07	1.77809E-07	1.6462E-05	0.00020109	0.000190448	9.32981E-05	5.85687E-05	8.27208E-05	6.40611E-06	0.000185137	8.33579E-05	9.3374E-05	0.000128232	4.48287E-05	0.000201195	0.000122045	2.93861E-05	7.44048E-05	9.45348E-05	3.46613E-05
2648	23.73	828.54669	[M+H]+	0.016	8.87	828.54669:3170 829.55004:2665 830.5534:1106		0	1.29191E-08	0	6.87854E-08	4.25817E-05	3.77723E-05	2.30194E-05	1.8989E-05	1.07825E-05	4.22509E-07	8.84881E-06	6.82975E-07	2.21471E-06	4.25873E-06	1.54966E-07	2.0589E-06	5.70118E-07	1.12093E-06	1.85852E-06	1.2116E-06	2.40811E-06
2649	20.692	828.54681	[M+2ACN+H]+	0.921	184.3	828.54425:11427 829.5476:6030 830.55096:4690	86.09969:64 146.98648:44 184.0473:12 184.07637:100 513.23279:8 623.48883:12 645.47723:250 769.4726:484 769.53485:8 828.51306:29 828.55127:990	1.44975E-06	3.11904E-07	1.50593E-07	6.78558E-07	0.000175193	0.000226531	8.53131E-05	9.59702E-05	0.000103105	3.08114E-06	0.000322182	0.000278416	0.00016074	0.000123964	1.05272E-05	0.000254614	9.91739E-05	8.98796E-05	0.000126052	0.000164663	0.000228859
2650	19.872	828.547	[M+H]+	0.016	89.84	828.547:3914 829.55035:545 830.55371:817	86.09969:46 145.10727:3 146.98515:17 184.07484:23 509.33081:3 623.50317:9 645.45026:11 645.48914:116 769.4826:214 828.5528:426	0	0	0	6.22786E-07	1.58679E-05	5.40834E-05	2.30147E-05	4.41698E-06	9.77132E-06	1.06212E-06	3.98187E-05	5.07628E-05	1.77668E-05	4.91044E-05	2.27574E-06	3.04778E-05	2.17929E-05	1.84922E-05	2.06595E-05	1.20737E-05	1.51471E-05
2651	20.123	828.54779	[2M+3H2O+2H]+	0.651	105.69	828.5484:7340 829.55175:4623 830.55511:2613	86.10094:48 146.98177:12 151.14856:4 184.07515:40 623.49805:16 645.44501:16 645.48395:215 769.39465:16 769.47675:360 769.54187:8 825.81464:8 828.48199:16 828.54956:734	0	3.06367E-07	1.83252E-07	4.14571E-07	9.05834E-05	7.70612E-05	7.06151E-05	4.92794E-05	4.96619E-05	2.15764E-06	0.000136679	0.000188038	4.30701E-05	8.07456E-05	1.64316E-05	8.60257E-05	7.95149E-05	4.35755E-05	6.29483E-05	6.37704E-05	3.88321E-05
2652	21.913	828.54803	[M+ACN+2H]+	0.889	152.93	828.55206:18860 829.55541:6606 830.55877:16515	86.09953:120 146.98497:37 184.07603:69 513.23883:9 623.49792:20 645.39569:11 645.43201:17 645.48383:650 769.35797:9 769.474:1173 769.53912:19 825.82361:9 828.54681:2565	6.5392E-07	0	9.97906E-08	1.02974E-05	0.000271996	0.000175002	9.8163E-05	5.89202E-05	8.1202E-05	1.56679E-05	0.000202119	0.00020555	8.46503E-05	6.36448E-05	3.62342E-05	0.000184662	9.24059E-05	8.96698E-05	0.000102428	0.000137532	0.000151658
2653	20.401	828.54974	[M+H]+	0.143	178.65	828.54974:9857 829.55309:4412 830.55645:1852	86.09961:53 96.70216:7 146.98016:13 146.98512:27 184.0762:40 588.4845:7 623.49084:13 645.47925:129 769.39832:20 769.47473:319 828.52704:135 828.54761:672	3.29836E-07	1.53184E-07	0	3.40209E-07	0.000180746	0.000110138	3.99096E-05	5.04239E-05	5.44507E-05	8.58378E-07	0.000189832	0.000173371	5.30163E-05	8.0881E-05	2.12826E-05	0.000138112	9.64984E-05	1.96211E-05	4.14622E-05	5.38924E-05	7.69235E-05
2654	18.981	828.55157	[M+H]+	0.016	27.67	828.55157:2189 829.55492:712 830.55828:3556	86.0978:20 133.10283:3 146.9864:14 184.08038:14 645.46326:14 645.47882:46 769.40625:9 769.47131:60 828.49994:9 828.54694:153	0	0	0	3.23663E-06	6.02354E-06	3.50473E-05	2.01637E-05	3.73478E-06	8.15058E-06	6.86369E-07	1.41106E-05	3.16395E-05	1.24251E-05	1.15793E-05	9.54173E-07	2.40323E-05	7.26651E-06	5.00416E-06	3.02161E-06	0	3.12648E-05
2655	18.465	828.55371	[M+H]+	0.111	26.92	828.55371:4013 829.55706:2432 830.56042:1216	146.98482:20 616.99713:10 645.48553:132 769.44177:21 769.47296:296 828.55151:453	0	0	0	4.85216E-07	4.97646E-06	7.38284E-05	4.84704E-05	9.21835E-06	2.39543E-05	2.30794E-06	5.29572E-06	1.8688E-05	2.66548E-05	2.49612E-05	9.90738E-06	6.96982E-05	2.43951E-05	2.17669E-05	3.35328E-05	4.93811E-07	2.36409E-05
2656	23.925	828.55396	[M+ACN+H]+	0.032	22.87	828.55231:1221 829.55566:593 830.55902:838	645.47968:20 769.46362:50 787.01379:10 828.54773:40	5.75296E-09	0	0	5.57719E-09	1.06269E-05	1.68927E-06	2.13279E-06	3.44563E-07	1.24359E-07	1.336E-08	3.08964E-07	1.17832E-06	0	8.20816E-06	3.09932E-07	3.729E-06	8.76849E-07	2.0481E-06	2.74206E-06	2.10575E-06	2.56193E-06
2657	1.166	828.81256	[M+H-2H2O]+	0.46	225.66	828.81195:2159 829.8153:1275 830.81866:2112	106.95267:20 226.95044:80 294.94778:20 352.90112:40 362.92477:60 386.01273:20 420.88297:80 488.88425:40	1.43479E-05	6.80652E-06	5.55743E-06	8.14828E-06	8.11769E-06	1.22103E-05	6.02908E-06	6.89298E-06	6.49926E-06	7.09248E-06	1.05481E-05	7.08743E-06	4.25125E-06	9.06833E-06	2.7476E-06	4.92242E-06	7.33319E-06	6.94658E-06	6.41942E-06	1.15746E-05	4.24867E-06
2658	22.438	829.54126	[M+H]+	0.016	9.62	829.54126:1144 830.54461:1818 831.54797:460	215.14131:4 298.21487:12 381.24899:16 397.27991:8 411.30148:8 494.33191:16 510.36655:4 512.33459:12 532.34814:8 597.43207:4 607.42401:20 611.40613:8 611.42126:12 623.4433:4 625.43201:16 696.50598:8 706.49384:8 724.49506:24 829.54114:12	1.36153E-07	3.69117E-08	9.61618E-08	9.29532E-08	2.36068E-07	5.02759E-09	4.69432E-09	1.90462E-08	1.2232E-08	0	1.69553E-08	7.50522E-09	6.14343E-09	2.19616E-08	0	1.18327E-08	1.16691E-08	4.804E-09	0	0	0
2659	21.953	830.54413	[M+H]+	0.032	58.08	830.54413:2236 831.54748:0 832.55084:807		1.46125E-06	3.10059E-07	1.75631E-06	1.80515E-05	1.5175E-05	3.27648E-05	7.57977E-06	9.32224E-06	5.90193E-06	1.24966E-05	4.13579E-05	1.62313E-05	1.22608E-05	1.49522E-06	8.36886E-05	3.51314E-05	2.5687E-05	1.18178E-06	5.37367E-06	5.63826E-06	1.42082E-05
2660	20.637	830.56165	[M+H]+	0.048	156.75	830.56165:20800 831.565:9619 832.56836:4115	86.10055:40 125.00066:20 184.06369:66 184.07475:2289 830.56891:427	1.20812E-07	6.03507E-07	8.49127E-07	0.000454844	6.99237E-05	4.6237E-06	1.89729E-05	1.21411E-05	2.18341E-06	2.25299E-05	1.02052E-05	2.8845E-05	2.50422E-05	2.85172E-05	5.67837E-05	7.19464E-05	7.99233E-05	2.10847E-05	2.67458E-05	4.85645E-05	2.0918E-05
2661	18.897	830.56781	[M+ACN+H]+	0.032	123.72	830.56781:11395 831.57116:6322 832.57452:1935	125.00508:22 184.07318:845 830.56531:182	9.30062E-07	1.43956E-07	0	4.16059E-06	0.000279632	2.54681E-05	6.71288E-06	2.30459E-06	1.10699E-06	6.31593E-06	1.66238E-05	2.83797E-05	2.0688E-06	6.55921E-06	2.66507E-05	3.51432E-06	4.69097E-06	8.62478E-06	1.03021E-06	4.14924E-05	6.03266E-06
2662	18.494	830.57056	[M+H]+	0.063	48.99	830.57056:5707 831.57391:3139 832.57727:1201	89.24349:20 184.07617:998 830.56927:204	4.16131E-07	0	2.19539E-07	0	9.3479E-05	3.33463E-05	3.24065E-06	2.1678E-06	1.69005E-06	9.529E-06	4.46679E-06	2.09721E-05	2.14559E-06	5.24151E-06	3.12196E-05	7.0895E-06	3.02063E-06	4.62305E-06	2.61263E-06	3.53128E-05	3.865E-06
2663	20.701	830.57196	[M+H]+	0.127	64.61	830.55725:2420 831.5606:0 832.56396:3251	86.09965:20 146.98264:10 184.06372:16 184.07478:316 647.49707:85 771.49622:70 830.54224:58 830.56281:219	1.58398E-06	3.45125E-07	1.56036E-07	0.000169236	2.3127E-05	2.77657E-05	8.7704E-05	0.000101707	1.77445E-05	2.45373E-05	2.00469E-05	9.80181E-05	1.95315E-05	1.38798E-05	6.49273E-05	6.20036E-05	0.000126328	2.78472E-06	1.96672E-05	1.63116E-05	0.000153055
2664	21.908	830.57208	[M+2ACN+2H]+	0.429	199.06	830.57025:10752 831.5736:6488 832.57696:15333	86.09695:50 137.94315:5 184.06017:21 184.07539:1816 647.50281:85 771.49445:131 830.5141:25 830.56995:798	1.4555E-06	1.97478E-07	1.05234E-07	0.000142538	0.000164195	0.000157744	0.000170312	0.000231366	1.07295E-05	8.8732E-05	0.000169958	0.000312385	3.3921E-05	1.19837E-05	0.001037484	0.000210586	0.000247165	3.04878E-05	4.41059E-05	0.00016567	0.000322165
2665	23.053	830.57483	[M+H]+	0.016	11.82	830.57483:1839 831.57818:1140 832.58154:773	184.07561:304 830.56232:70	0	5.53676E-09	0	1.35712E-06	8.06057E-06	4.70415E-06	6.0369E-06	6.17269E-06	2.22214E-07	1.72678E-06	5.42571E-06	5.70146E-06	1.52664E-06	5.92964E-07	2.48468E-05	5.46504E-06	8.75515E-06	3.77915E-07	5.00438E-08	4.1921E-06	3.40884E-06
2666	19.232	830.57599	[M+2ACN+H]+	0.079	63.29	830.57599:5290 831.57934:3297 832.5827:1648	184.07469:1060 253.14836:20 827.82471:20 830.5365:61 830.57178:235	5.5612E-07	0	0	1.31361E-05	0.000111909	5.85211E-06	5.5393E-06	1.49599E-06	7.86109E-06	5.09349E-06	3.58323E-06	2.35063E-05	4.97618E-07	6.78981E-07	2.5888E-05	3.34867E-06	4.95603E-06	6.27082E-06	0	4.04484E-05	3.34696E-06
2667	21.669	830.57684	[M+H]+	0.444	124.17	830.565:16102 831.56835:8584 832.57171:13063	86.09863:43 98.98804:3 116.05782:3 125.00293:20 140.55293:3 146.98135:9 183.47032:11 184.04846:15 184.07475:3009 513.35468:9 608.42413:9 646.48004:14 647.49475:40 770.47668:17 771.48529:66 830.5603:786	5.02425E-07	3.39588E-07	1.77809E-07	0.000381995	0.000237427	9.74346E-05	0.000181301	0.000280703	1.3975E-05	1.31295E-05	0.000136698	0.000278826	1.71095E-05	9.71802E-06	0.000697406	0.000186645	0.000371977	2.6723E-05	9.10108E-06	0.000190177	0.000160962
2668	14.39	830.57703	[M+H]+	0.016	87.21	830.57703:3409 831.58038:1993 832.58374:866	335.23874:60 353.24765:269 356.28787:20 371.25769:143 389.26648:360 391.84741:20 407.27335:40 407.28775:61 424.30539:356	0	8.50815E-07	0	3.21618E-07	3.04604E-08	2.77573E-05	2.34716E-08	0	3.6696E-08	2.672E-08	0	0	0	5.49041E-09	7.48712E-08	3.0427E-08	4.3509E-07	4.70792E-07	0	6.70172E-08	0
2669	20.665	831.57135	[M+H]+	0.016	316.75	831.57135:8858 832.5747:5944 833.57806:1400		1.34236E-07	6.7733E-07	2.57641E-07	0.000125535	1.25687E-05	6.14706E-06	3.22015E-05	2.94298E-05	6.21793E-06	5.25214E-06	7.06473E-07	1.84053E-05	5.71185E-06	5.48126E-06	2.35601E-05	1.2377E-05	3.76078E-06	5.42211E-06	7.52383E-07	7.1726E-06	4.42301E-05
2670	9.698	831.8501	[M+H]+	0.587	309.43	831.85321:1808 832.85656:1833 833.85992:252	709.18811:7 723.80194:13 782.323:13 822.86218:13 829.59875:7 831.85431:235	1.39624E-05	1.77342E-05	9.41842E-06	1.62296E-05	1.81563E-05	1.06401E-05	1.69825E-05	2.16555E-05	6.26033E-05	2.74815E-05	5.00428E-05	2.85198E-07	5.22652E-05	5.30154E-05	3.37216E-05	2.1779E-05	2.35132E-05	2.19415E-05	3.84095E-05	2.64824E-05	3.53738E-05
2671	9.749	831.85754	[M+3H]2+	0.397	388.09	831.85242:1796 832.85577:1550 833.85913:129	716.78308:10 724.3175:30 736.30609:10 814.18903:10 831.85364:461 832.33044:23	1.80029E-05	1.52612E-05	1.33973E-05	1.66795E-05	2.10005E-05	1.56861E-05	2.10321E-05	3.04877E-05	7.1922E-05	2.72026E-05	4.64445E-05	0.00010002	6.00305E-05	4.80374E-05	3.45818E-05	2.17351E-05	2.25964E-05	2.24507E-05	3.83491E-05	2.59092E-05	3.36658E-05
2672	18.059	832.57159	[M+H]+	0.016	85.21	832.57159:1076 833.57494:552 834.5783:1650	184.07085:42 184.07639:350 798.5459:20 832.57996:40	0	0	2.05024E-07	0	1.17272E-06	2.86288E-05	8.57027E-06	4.60052E-06	6.95592E-06	7.14926E-06	9.86989E-06	4.05907E-05	1.09384E-05	1.51371E-05	2.45369E-05	1.59049E-05	4.21588E-06	6.05944E-06	6.66101E-07	7.98915E-07	4.26282E-06
2673	21.91	832.58154	[2M+3H2O+2H]+	0.635	403.43	832.59375:2567 833.5971:1324 834.60046:34752	79.05645:10 146.98618:30 649.51831:70 773.50659:121 832.55743:65 832.58099:241	4.30878E-05	8.75731E-06	3.97076E-05	8.85175E-05	0.00019878	0.000476778	0.000249556	0.000289159	0.000267538	9.28134E-05	0.000433635	0.000497586	0.000405823	0.000439901	0.000196549	0.001018545	0.000330287	0.000307915	0.000367192	0.000180671	0.000521558
2674	21.665	832.58197	[M+H]+	0.286	158.07	832.58197:68977 833.58532:32881 834.58868:41968	74.51045:13 83.08798:7 86.09831:167 95.0872:7 98.98363:13 104.10964:27 125.00257:80 146.98097:13 166.07903:7 183.46164:20 184.0536:33 184.07298:21002 184.54671:19 185.07935:47 185.17929:13 186.23462:13 196.25888:13 466.57922:7 504.35529:7 522.3374:20 550.32837:20 566.84619:7 637.39838:7 647.51782:13 649.51593:80 650.90265:7 773.49847:67 829.79871:13 832.58148:5186 833.01428:14	9.39459E-06	3.19342E-05	4.9449E-05	9.06498E-05	0.000154249	0.000414821	0.000424655	0.000322523	0.000287886	4.71156E-05	0.000459612	0.000377725	0.000492313	0.000604141	0.0001445	0.001270637	0.000505002	0.000428009	0.000369505	0.000170665	0.000278061
2675	18.468	832.58215	[M+3H]+	0.111	382.43	832.58215:10931 833.5855:7786 834.58886:974	82.06281:7 86.09856:20 90.37469:7 125.00281:27 166.06871:7 184.07455:2551 185.07675:13 773.49194:13 829.87122:7 832.58337:506	7.97744E-07	1.92679E-06	4.68471E-06	5.01575E-06	1.4126E-05	0.000202761	4.80307E-05	2.56968E-05	2.28249E-05	4.32229E-05	2.24752E-05	0.00016889	2.91552E-05	5.40769E-05	4.66987E-05	8.39279E-05	2.60437E-05	1.88653E-05	5.8805E-05	1.24528E-05	2.3968E-05
2676	23.946	832.5824	[M+H]+	0.016	10.97	832.5824:1330 833.58575:756 834.58911:1289	184.07443:182 832.5705:50	4.77496E-07	5.16764E-08	7.62037E-07	1.85906E-07	1.78574E-06	9.13345E-07	1.81983E-06	1.62758E-07	5.30053E-08	0	3.05385E-06	7.85546E-07	0	1.49357E-05	9.54173E-07	8.34715E-06	1.74036E-06	0	4.65235E-06	0	3.82257E-06
2677	20.121	832.58331	[M+H]+	0.063	271.96	832.57922:1938 833.58257:912 834.58593:23711	91.05894:20 184.07745:60 649.51282:40 725.51508:20 773.50897:80 832.56866:122 832.57751:203	9.94687E-06	2.52495E-05	3.77335E-05	2.44876E-05	3.90902E-05	0.000213664	0.000210501	8.7647E-05	8.19625E-05	5.78003E-05	0.000107412	0.000113384	0.00014369	0.000178122	0.000133279	0.00031978	0.000204014	3.66881E-05	0.000226281	2.45565E-05	0.000295273
2678	18.325	832.58398	[M+H]+	0.016	30.59	832.58398:4165 833.58733:2508 834.59069:5278		3.04907E-07	1.17748E-06	2.2462E-06	4.49893E-07	3.52198E-07	2.26778E-05	3.2998E-05	1.27783E-05	1.42075E-05	2.68552E-05	1.96889E-05	5.28242E-05	2.60481E-05	7.16151E-05	7.3877E-05	5.62917E-05	1.75653E-05	1.89133E-05	1.83299E-05	1.41124E-05	4.79465E-05
2679	19.2	832.58411	[M+H]+	0.079	45.66	832.58807:5694 833.59142:2441 834.59478:16625	86.09852:80 184.07495:1539 831.43121:20 832.54956:101 832.58783:319	7.67062E-07	3.42725E-06	1.90146E-06	5.48238E-06	1.11047E-05	7.13616E-05	0.00011592	6.35277E-05	0.000179125	5.84549E-05	0.000108004	8.83489E-05	0.000192649	0.000113339	0.000127793	0.000347807	5.51748E-05	5.04067E-05	9.86002E-05	1.56132E-05	0.000136819
2680	19.266	832.58539	[M+H]+	0.349	197.67	832.58002:7823 833.58337:3850 834.58673:11105	86.09856:30 184.07469:1879 185.07689:21 832.58466:417	8.28426E-07	1.51523E-06	1.35715E-06	5.74823E-06	6.42333E-06	0.000318467	0.00011592	6.64521E-05	0.000159156	2.1229E-05	5.86975E-05	0.000358489	8.20271E-05	0.000145476	0.000127793	0.000358346	7.85813E-05	5.34349E-05	0.000101605	8.06499E-06	0.000126974
2681	18.917	832.58551	[M+H]+	0.063	193.6	832.58551:13986 833.58886:9890 834.59222:3870		1.53988E-06	1.89542E-06	9.29685E-06	1.34503E-05	3.95509E-05	0.000212389	5.4027E-05	1.336E-05	9.07838E-05	2.71375E-05	0.000122695	9.02352E-05	4.43955E-05	0.000118046	0.000104969	0.000169017	8.88985E-05	7.86863E-05	6.89207E-05	1.96255E-05	0.000113475
2682	23.69	832.58557	[M+H]+	0.079	14.35	832.58801:1550 833.59136:827 834.59472:665	184.07555:80 649.534:8 832.55487:12 832.58136:36	5.75296E-09	8.67426E-08	1.14306E-07	7.95679E-07	3.57148E-06	8.28882E-06	1.52049E-05	8.7093E-06	7.85294E-06	1.32431E-06	3.99204E-06	8.96623E-06	6.28319E-06	2.65553E-06	4.28333E-07	2.10454E-06	3.09064E-06	1.90078E-06	3.62041E-06	1.15164E-06	2.64327E-06
2683	20.686	832.58783	[M+NH4]+	0.794	205.74	832.586:4801 833.58935:2897 834.59271:38738	86.10117:40 146.98332:40 641.56085:20 649.5166:100 773.51312:142 832.57001:338	3.93637E-05	2.14716E-05	6.84509E-05	4.78226E-05	3.30685E-05	0.000318362	0.000344878	0.000172804	0.000534994	7.07862E-05	0.000215237	0.000296013	0.00044838	0.000466322	0.000103991	0.001495838	0.000328155	0.000508904	0.000428239	4.92541E-05	0.000481644
2684	19.872	832.58838	[M+H]+	0.079	40.53	832.58838:14626 833.59173:10105 834.59509:24915		1.8141E-06	6.09044E-07	8.82693E-06	1.45137E-05	2.49299E-05	0.000137121	0.00040784	6.65508E-05	0.000139887	2.70005E-05	8.10729E-05	0.000162103	0.00018371	0.000167781	9.36117E-05	0.000306454	0.000222956	0.000183977	0.000107506	1.44175E-05	0.000226833
2685	19.716	832.59137	[M+H]+	0.143	76.38	832.58264:9759 833.58599:5327 834.58935:32444	86.09966:26 104.10692:6 125.00181:14 145.4072:3 175.02477:3 184.02899:6 184.07466:2632 185.07964:9 649.50452:14 773.50836:23 829.81769:6 832.52386:17 832.57977:472	8.84038E-07	1.38973E-06	1.13217E-06	0	6.44237E-06	0.00012966	0.000116972	4.72137E-05	0.000128711	6.12889E-06	3.66424E-05	9.30722E-05	0.000194899	0.000171511	5.01864E-05	0.000385042	0.000195741	8.76057E-05	0.000133852	6.27669E-06	7.41052E-05
2686	10.039	833.87146	[M+H]+	0.032	75.37	833.87146:1215 834.87481:771 835.87817:30	84.04716:6 171.08034:3 225.13863:3 289.15701:6 335.09518:3 344.15051:6 414.44174:3 501.2175:3 505.22519:14 690.33197:6 716.30164:3 719.31952:3 757.32007:3 771.08417:3 833.88184:6	1.44016E-06	5.72132E-07	5.26168E-07	5.00088E-07	1.4145E-06	1.18148E-06	5.8992E-07	1.92366E-06	1.02749E-05	3.64059E-07	3.24224E-06	7.30508E-06	2.87359E-06	3.60537E-06	6.04193E-07	5.15569E-07	2.28381E-07	2.62619E-07	6.07429E-07	2.13397E-07	1.95018E-06
2687	19.61	834.59497	[M+H]+	0.127	69.69	834.58868:8104 835.59203:3678 836.59539:0	86.09862:40 89.06234:90 99.12102:40 118.66961:10 131.07864:10 133.08847:100 177.1163:60 184.06067:23 184.07451:2429 185.08087:30 221.14185:30 271.26276:20 315.28787:30 817.57422:50 834.60022:653	8.82677E-05	0.000187921	0.000172705	9.04844E-05	4.04514E-05	6.05204E-05	3.45111E-05	0.000123211	0.000288936	0.000106307	0.000132591	0.000195503	9.15433E-05	0.000135692	5.51609E-05	0.000120014	6.22196E-05	0.000267487	0.00038277	0.000230072	0.000133123
2688	19.262	834.59814	[M+H]+	0.587	142.37	834.60327:26295 835.60662:15505 836.60998:3748	86.09869:60 89.06339:20 102.21981:20 133.08745:40 184.07335:4635 563.50348:40 834.59857:1385	0.000449786	0.000369898	0.000105537	0.000184679	2.63101E-05	2.9827E-05	2.26235E-05	0.000288889	0.000494965	0.000119129	0.000233387	0.000458264	0.000163252	0.000121164	6.06109E-05	0.000378636	0.000211709	0.001235406	0.000827513	0.00040866	0.000131681
2689	18.466	834.59918	[M+H]+	0.302	60.78	834.59766:13199 835.60101:7856 836.60437:1364	184.07455:2203 834.59479:575	0.000131304	0.000286293	0.00014329	6.48256E-05	3.27468E-05	1.02999E-05	8.58905E-06	0.000105007	0.000100449	0.000113566	2.80008E-05	0.00027275	4.4546E-05	5.88114E-05	4.86541E-05	0.000251086	9.39062E-05	0.000515954	0.000437777	0.000148649	0.000129481
2690	23.842	834.60016	[M+H]+	0.016	10.44	834.60016:3212 835.60351:1493 836.60687:460		4.25719E-07	5.16764E-07	3.41102E-07	6.33941E-07	3.04604E-07	1.44627E-06	6.41557E-08	2.33749E-07	1.8613E-06	0	2.65634E-07	1.70118E-07	7.29532E-07	4.24226E-06	6.94735E-07	2.97847E-06	3.25734E-06	1.09755E-05	3.02161E-06	1.01214E-05	1.22527E-06
2691	16.907	834.60156	[M+H]+	0.016	9.07	834.60156:1040 835.60491:943 836.60827:46		1.30151E-05	1.1618E-05	6.88736E-06	3.37606E-06	2.18363E-06	1.0759E-06	5.52365E-07	1.07819E-05	1.40607E-05	4.39543E-06	6.31681E-06	1.55208E-05	5.59206E-06	1.06313E-05	6.24391E-06	1.90964E-05	7.33319E-06	2.00935E-05	2.28649E-05	1.12571E-05	9.25231E-06
2692	17.075	834.60199	[M+H]+	0.016	7.42	834.60199:1941 835.60534:1263 836.6087:421		8.7445E-07	4.28176E-07	2.56008E-06	2.40377E-06	7.55798E-07	9.70324E-07	3.06696E-07	6.94666E-06	5.52682E-06	3.73578E-06	4.16348E-07	1.24937E-05	2.45891E-06	2.70677E-06	2.50209E-06	7.25178E-06	0	1.36305E-05	2.06509E-05	1.93997E-06	3.63692E-06
2693	17.412	834.60248	[2M+3H2O+2H]+	0.032	8.89	834.60248:3383 835.60583:2065 836.60919:447	184.06738:43 184.07707:574 834.59888:161	1.61965E-05	8.45094E-06	9.84661E-06	3.15483E-06	3.16978E-06	7.96035E-07	1.72125E-06	1.02676E-05	1.22931E-05	4.90478E-06	9.84917E-06	2.12973E-05	7.22314E-06	1.1517E-05	5.87478E-06	2.36706E-05	7.51656E-06	3.85841E-05	3.91688E-05	1.39396E-05	1.82483E-05
2694	21.663	834.60266	[M+ACN+H]+	0.365	149.1	834.60468:39654 835.60803:16403 836.61139:6554	80.97684:10 86.09872:90 125.00306:50 183.46637:30 184.05696:30 184.07358:8844 184.13033:20 315.29971:10 509.43057:10 834.5592:43 834.59753:2070	0.000520064	0.000331883	0.000829965	0.000270012	9.9929E-06	2.81729E-05	1.87929E-05	0.000363266	0.000267895	0.000353872	0.000421996	0.000255175	0.000198526	0.000480835	0.000273595	0.000508027	0.000459495	0.00204708	0.000681725	0.001150339	0.000215977
2695	23.065	834.60345	[M+H]+	0.159	8.35	834.5957:1562 835.59905:896 836.60241:239	184.06375:16 184.0762:263 649.526:8 831.7948:8 834.59265:52	1.06717E-05	8.03938E-06	3.03363E-06	1.76239E-06	6.28245E-07	1.34907E-06	8.99745E-07	1.15281E-05	2.00543E-05	9.39707E-06	1.15014E-05	7.28006E-06	5.10519E-06	1.34661E-05	8.29678E-06	1.53403E-05	1.25743E-05	3.91334E-05	1.84714E-05	2.8089E-05	7.91035E-06
2696	21.907	834.60352	[M+H]+	0.381	289.96	834.59705:40155 835.6004:17505 836.60376:3546	86.09785:60 89.06349:27 97.10406:7 98.98822:20 121.10306:7 125.00545:40 131.07317:7 133.08768:33 143.76964:7 161.11946:7 183.46791:20 184.04742:27 184.07373:7119 185.08009:13 185.81511:13 245.2106:7 311.25839:7 480.05856:7 535.4624:13 547.4613:7 563.50275:33 568.34503:7 651.49268:13 651.53174:20 775.50781:40 812.565:7 833.55511:13 834.5246:20 834.59534:1818	0.000596185	0.000360626	0.000549833	0.000233478	2.28377E-05	2.81076E-05	2.27925E-05	0.00024451	0.000281054	0.000359522	0.000253296	0.000256668	0.000162758	0.000249113	0.00028259	0.000495151	0.000349019	0.001366878	0.000569532	0.001044279	0.000365038
2697	20.115	834.60419	[M+H]+	0.032	69.36	834.60419:38079 835.60754:14185 836.6109:6001		0.000983754	0.000799613	0.000520535	0.000315301	6.21315E-05	5.58733E-05	4.39749E-05	0.000313176	8.95361E-05	0.000428545	5.06776E-05	0.000146042	0.000148021	9.5577E-05	0.000177972	0.000248682	0.000241023	0.000467019	0.000864958	0.000841053	8.38684E-05
2698	19.848	834.60468	[M+H]+	0.048	53.99	834.60468:51559 835.60803:17830 836.61139:5169		0.000234836	0.000466933	0.000247553	0.000127987	0.000121872	3.05811E-05	1.91826E-05	0.000144244	0.000323579	0.000236067	0.000231386	0.000325013	0.000135049	0.00017571	0.000207693	0.000361871	0.000306445	0.001886538	0.000641809	0.0004297	0.000278606
